# time[sec] ratio
1.491390000000000100e+03 7.147391336162740860e-02
1.492390000000000100e+03 6.985175783266429905e-02
1.493390000000000100e+03 7.069802176272642347e-02
1.494390000000000100e+03 7.072957057874329490e-02
1.495390000000000100e+03 6.956373582029323765e-02
1.496410000000000082e+03 7.157503019681216161e-02
1.497390000000000100e+03 7.004353010979455507e-02
1.498390000000000100e+03 6.976013764745336854e-02
1.499390000000000100e+03 7.144022577306809174e-02
1.500390000000000100e+03 6.984929933904220067e-02
1.501390000000000100e+03 7.074177971424754074e-02
1.502390000000000100e+03 7.073874463946427937e-02
1.503390000000000100e+03 6.982203508771929468e-02
1.504390000000000100e+03 7.141692310269914801e-02
1.505390000000000100e+03 6.998624369502688680e-02
1.506390000000000100e+03 6.978857987936258611e-02
1.507390000000000100e+03 7.095664788507098641e-02
1.508390000000000100e+03 6.952751540829935073e-02
1.509390000000000100e+03 7.068541896128102686e-02
1.510390000000000100e+03 7.027382876045287774e-02
1.511390000000000100e+03 6.929904772210800090e-02
1.512390000000000100e+03 7.122555333401596467e-02
1.513390000000000100e+03 6.957868682584254783e-02
1.514390000000000100e+03 6.965173596801559064e-02
1.515390000000000100e+03 7.090489097779498207e-02
1.516390000000000100e+03 6.939423000079916748e-02
1.517390000000000100e+03 7.064039120999381083e-02
1.518390000000000100e+03 7.018911196031853150e-02
1.519390000000000100e+03 6.922770448548812294e-02
1.520390000000000100e+03 7.095224937170226120e-02
1.521390000000000100e+03 6.939611404279498463e-02
1.522390000000000100e+03 6.938452575891169982e-02
1.523390000000000100e+03 7.039086259873639229e-02
1.524390000000000100e+03 6.905329943269564175e-02
1.525390000000000100e+03 7.043729237289242384e-02
1.526390000000000100e+03 6.970585934444183118e-02
1.527400000000000091e+03 6.884814573845152164e-02
1.528390000000000100e+03 7.066829016270441410e-02
1.529390000000000100e+03 6.884796755757313647e-02
1.530400000000000091e+03 6.918298363174132937e-02
1.531390000000000100e+03 7.025736975808431761e-02
1.532400000000000091e+03 6.896257341012435038e-02
1.533390000000000100e+03 7.027855174702654639e-02
1.534390000000000100e+03 6.944924602980949435e-02
1.535390000000000100e+03 6.872884808021909042e-02
1.536390000000000100e+03 7.025272141871517773e-02
1.537390000000000100e+03 6.879043284830922700e-02
1.538390000000000100e+03 6.926961313586081637e-02
1.539390000000000100e+03 6.966413812738957156e-02
1.540390000000000100e+03 6.837578010686290453e-02
1.541390000000000100e+03 7.015579764289893439e-02
1.542390000000000100e+03 6.887127229284047136e-02
1.543390000000000100e+03 6.842895149737363014e-02
1.544390000000000100e+03 7.025805621371203347e-02
1.545390000000000100e+03 6.839897448049672701e-02
1.546390000000000100e+03 6.901877367501807470e-02
1.547410000000000082e+03 6.948609538190511636e-02
1.548390000000000100e+03 6.846837793226120961e-02
1.549390000000000100e+03 7.002545193499966347e-02
1.550390000000000100e+03 6.875456139162886005e-02
1.551390000000000100e+03 6.828293064697382730e-02
1.552400000000000091e+03 6.967782073055397984e-02
1.553400000000000091e+03 6.821334938973143414e-02
1.554390000000000100e+03 6.898429676774928132e-02
1.555390000000000100e+03 6.899930425259900857e-02
1.556390000000000100e+03 6.783008630823797458e-02
1.557400000000000091e+03 6.978168591589246905e-02
1.558390000000000100e+03 6.832324804780676164e-02
1.559390000000000100e+03 6.801768681193207100e-02
1.560400000000000091e+03 6.958918137461599096e-02
1.561390000000000100e+03 6.798423941604370135e-02
1.562390000000000100e+03 6.878001606733169515e-02
1.563390000000000100e+03 6.882020985136998170e-02
1.564390000000000100e+03 6.784288490170842234e-02
1.565390000000000100e+03 6.948495327976314528e-02
1.566390000000000100e+03 6.807082595668481617e-02
1.567390000000000100e+03 6.782661209493046073e-02
1.568390000000000100e+03 6.910597143226637762e-02
1.569390000000000100e+03 6.748570002393941558e-02
1.570390000000000100e+03 6.859426817673164312e-02
1.571390000000000100e+03 6.854199500877422579e-02
1.572390000000000100e+03 6.721475260366503723e-02
1.573390000000000100e+03 6.900365041872449923e-02
1.574390000000000100e+03 6.765637270400097492e-02
1.575390000000000100e+03 6.760770071992562580e-02
1.576390000000000100e+03 6.886956165106901395e-02
1.577390000000000100e+03 6.724336557317453500e-02
1.578390000000000100e+03 6.859212045066855057e-02
1.579390000000000100e+03 6.812501597852486934e-02
1.580390000000000100e+03 6.710753277195306843e-02
1.581390000000000100e+03 6.891157753570931188e-02
1.582390000000000100e+03 6.744059358496465317e-02
1.583390000000000100e+03 6.749800123810453800e-02
1.584390000000000100e+03 6.848877502628403224e-02
1.585390000000000100e+03 6.691394250836681101e-02
1.586390000000000100e+03 6.833713836595681212e-02
1.587390000000000100e+03 6.781649043739527982e-02
1.588390000000000100e+03 6.671004704715539912e-02
1.589390000000000100e+03 6.860518313874867935e-02
1.590390000000000100e+03 6.680605532618714981e-02
1.591390000000000100e+03 6.707089177349997988e-02
1.592390000000000100e+03 6.836318647192002329e-02
1.593390000000000100e+03 6.694519685354176353e-02
1.594390000000000100e+03 6.818710385786296013e-02
1.595390000000000100e+03 6.754792067717763082e-02
1.596390000000000100e+03 6.679395468744959985e-02
1.597390000000000100e+03 6.841273497858595121e-02
1.598390000000000100e+03 6.682690759769867317e-02
1.599390000000000100e+03 6.696285686061444198e-02
1.600390000000000100e+03 6.773709794187610100e-02
1.601390000000000100e+03 6.642866272096270563e-02
1.602390000000000100e+03 6.781215973632323535e-02
1.603390000000000100e+03 6.697943378619661270e-02
1.604390000000000100e+03 6.634703039689464343e-02
1.605390000000000100e+03 6.812620323478559003e-02
1.606390000000000100e+03 6.653301898352603772e-02
1.607390000000000100e+03 6.685696232292952235e-02
1.608390000000000100e+03 6.754776640725534964e-02
1.609390000000000100e+03 6.647261290567907377e-02
1.610390000000000100e+03 6.782098963683569348e-02
1.611390000000000100e+03 6.681658533476797501e-02
1.612390000000000100e+03 6.631235410659290508e-02
1.613390000000000100e+03 6.780075704087236421e-02
1.614390000000000100e+03 6.615848049472720926e-02
1.615390000000000100e+03 6.674583506283940371e-02
1.616390000000000100e+03 6.708704545007571074e-02
1.617390000000000100e+03 6.581135007413126126e-02
1.618390000000000100e+03 6.751626031254226445e-02
1.619390000000000100e+03 6.629359785364412339e-02
1.620390000000000100e+03 6.585000345068964256e-02
1.621390000000000100e+03 6.742847414805530626e-02
1.622390000000000100e+03 6.583133661042907259e-02
1.623390000000000100e+03 6.661252905976346173e-02
1.624390000000000100e+03 6.682069277003788166e-02
1.625390000000000100e+03 6.581010507144510746e-02
1.626390000000000100e+03 6.736478831767071795e-02
1.627390000000000100e+03 6.600005009016229884e-02
1.628390000000000100e+03 6.575206852450696249e-02
1.629390000000000100e+03 6.700729559114448897e-02
1.630390000000000100e+03 6.550193797958983599e-02
1.631619999999999891e+03 6.608432757081406095e-02
1.632390000000000100e+03 6.633044267368173874e-02
1.633390000000000100e+03 6.523566297504265754e-02
1.634390000000000100e+03 6.705174396320429109e-02
1.635390000000000100e+03 6.553817908618403409e-02
1.636390000000000100e+03 6.546083706411466585e-02
1.637390000000000100e+03 6.665725034990176157e-02
1.638390000000000100e+03 6.526529741730413559e-02
1.639390000000000100e+03 6.622259869603162874e-02
1.640390000000000100e+03 6.598841606777036684e-02
1.641390000000000100e+03 6.521956266743157704e-02
1.642390000000000100e+03 6.675171676782344632e-02
1.643390000000000100e+03 6.551533071863381574e-02
1.644390000000000100e+03 6.522058373615614857e-02
1.645390000000000100e+03 6.601790768228370243e-02
1.646390000000000100e+03 6.469628673499983051e-02
1.647390000000000100e+03 6.612168217418347427e-02
1.648390000000000100e+03 6.547976268684352341e-02
1.649390000000000100e+03 6.468939286510139164e-02
1.650390000000000100e+03 6.649408265315670530e-02
1.651390000000000100e+03 6.491170014171426805e-02
1.652390000000000100e+03 6.508622536283199811e-02
1.653390000000000100e+03 6.597529373286034615e-02
1.654390000000000100e+03 6.473967521599494068e-02
1.655390000000000100e+03 6.586705731550998588e-02
1.656400000000000091e+03 6.526271235257728731e-02
1.657400000000000091e+03 6.465484043590680185e-02
1.658390000000000100e+03 6.610931930062807771e-02
1.659400000000000091e+03 6.459390704847900455e-02
1.660390000000000100e+03 6.488150774398208920e-02
1.661390000000000100e+03 6.549534745545713965e-02
1.662390000000000100e+03 6.411738716018983153e-02
1.663390000000000100e+03 6.560806306518404685e-02
1.664390000000000100e+03 6.488758969433999768e-02
1.665390000000000100e+03 6.430906198115003691e-02
1.666390000000000100e+03 6.587480166244619184e-02
1.667390000000000100e+03 6.424746953415665096e-02
1.668390000000000100e+03 6.464146436942228013e-02
1.669390000000000100e+03 6.521934261683726142e-02
1.670390000000000100e+03 6.420592797427016052e-02
1.671390000000000100e+03 6.556427466687816952e-02
1.672390000000000100e+03 6.451405554714509383e-02
1.673390000000000100e+03 6.398242209793401913e-02
1.674390000000000100e+03 6.547426307424919489e-02
1.675390000000000100e+03 6.392071848869618211e-02
1.676390000000000100e+03 6.441993737081182225e-02
1.677390000000000100e+03 6.476656507283090614e-02
1.678390000000000100e+03 6.356012404096811341e-02
1.679390000000000100e+03 6.519798668486780080e-02
1.680390000000000100e+03 6.402959520003158322e-02
1.681390000000000100e+03 6.361988472835697350e-02
1.682400000000000091e+03 6.517142004876233519e-02
1.683390000000000100e+03 6.366292461452428830e-02
1.684400000000000091e+03 6.433051661698405144e-02
1.685390000000000100e+03 6.449635446707188691e-02
1.686390000000000100e+03 6.357967747186880902e-02
1.687390000000000100e+03 6.502545389906332074e-02
1.688390000000000100e+03 6.377462422962441868e-02
1.689390000000000100e+03 6.348867754964990229e-02
1.690390000000000100e+03 6.476734830872807325e-02
1.691390000000000100e+03 6.328516253938777647e-02
1.692390000000000100e+03 6.408056907155382231e-02
1.693390000000000100e+03 6.396563217539441570e-02
1.694390000000000100e+03 6.300544774755641175e-02
1.695400000000000091e+03 6.470531546602682760e-02
1.696390000000000100e+03 6.333248384949785592e-02
1.697390000000000100e+03 6.316966220080766359e-02
1.698390000000000100e+03 6.440351242331440740e-02
1.699390000000000100e+03 6.309087889012572614e-02
1.700390000000000100e+03 6.398069012712086223e-02
1.701400000000000091e+03 6.377650090144602879e-02
1.702390000000000100e+03 6.298933178592153181e-02
1.703390000000000100e+03 6.445085988382763531e-02
1.704390000000000100e+03 6.307391809792456394e-02
1.705390000000000100e+03 6.301214486666403825e-02
1.706390000000000100e+03 6.396915574369066437e-02
1.707390000000000100e+03 6.247198127631780479e-02
1.708390000000000100e+03 6.368261962243242091e-02
1.709390000000000100e+03 6.327587742299357887e-02
1.710390000000000100e+03 6.233710729734604633e-02
1.711390000000000100e+03 6.410310861765410040e-02
1.712390000000000100e+03 6.272119378468038464e-02
1.713400000000000091e+03 6.272236549070901723e-02
1.714390000000000100e+03 6.360515127852353623e-02
1.715390000000000100e+03 6.239672905075029780e-02
1.716390000000000100e+03 6.351761387177687346e-02
1.717390000000000100e+03 6.299169112891188360e-02
1.718390000000000100e+03 6.230844082936200928e-02
1.719390000000000100e+03 6.378840665190464720e-02
1.720390000000000100e+03 6.230155550436201894e-02
1.721390000000000100e+03 6.254682118074733621e-02
1.722390000000000100e+03 6.315459336362995446e-02
1.723390000000000100e+03 6.195369956035566561e-02
1.724390000000000100e+03 6.317337037525221077e-02
1.725390000000000100e+03 6.243070319095912063e-02
1.726390000000000100e+03 6.174269026756595141e-02
1.727390000000000100e+03 6.345900864328218871e-02
1.728390000000000100e+03 6.201596697985119200e-02
1.729390000000000100e+03 6.240636068245693224e-02
1.730390000000000100e+03 6.277145265316151634e-02
1.731390000000000100e+03 6.177054630686298203e-02
1.732390000000000100e+03 6.306287021130156656e-02
1.733390000000000100e+03 6.198791190366902820e-02
1.734390000000000100e+03 6.169068010637911159e-02
1.735390000000000100e+03 6.307144563375154112e-02
1.736390000000000100e+03 6.134678807620747715e-02
1.737390000000000100e+03 6.188287358017405954e-02
1.738390000000000100e+03 6.212282996004847568e-02
1.739390000000000100e+03 6.094865012462969550e-02
1.740390000000000100e+03 6.254497295419582381e-02
1.741390000000000100e+03 6.142840957728038648e-02
1.742390000000000100e+03 6.100212300668827331e-02
1.743390000000000100e+03 6.243518707202442425e-02
1.744390000000000100e+03 6.098109207267396470e-02
1.745390000000000100e+03 6.150538556984080918e-02
1.746390000000000100e+03 6.185532707792639612e-02
1.747390000000000100e+03 6.090743699566320002e-02
1.748390000000000100e+03 6.207524271844660352e-02
1.749390000000000100e+03 6.093394885164410413e-02
1.750390000000000100e+03 6.095839801514402190e-02
1.751390000000000100e+03 6.205148563227166209e-02
1.752390000000000100e+03 6.057543559680833578e-02
1.753390000000000100e+03 6.131802822162979449e-02
1.754390000000000100e+03 6.126901745280618344e-02
1.755390000000000100e+03 6.017255963457959766e-02
1.756390000000000100e+03 6.183118073381154572e-02
1.757390000000000100e+03 6.069459626845719047e-02
1.758390000000000100e+03 6.049133758262990185e-02
1.759390000000000100e+03 6.172360379453362134e-02
1.760390000000000100e+03 6.055680062738098834e-02
1.761390000000000100e+03 6.114860403298173069e-02
1.762390000000000100e+03 6.089980188346405532e-02
1.763390000000000100e+03 6.021903879504905688e-02
1.764390000000000100e+03 6.153840921998116054e-02
1.765390000000000100e+03 6.018498960923925750e-02
1.766390000000000100e+03 6.032674816059323958e-02
1.767390000000000100e+03 6.133212768498456230e-02
1.768390000000000100e+03 5.980521144809910344e-02
1.769390000000000100e+03 6.081083389418231316e-02
1.770390000000000100e+03 6.041607703665310275e-02
1.771390000000000100e+03 5.975512150264802869e-02
1.772390000000000100e+03 6.141673356646211446e-02
1.773390000000000100e+03 5.992587146762974604e-02
1.774390000000000100e+03 6.006788476476747352e-02
1.775390000000000100e+03 6.088278829197897590e-02
1.776390000000000100e+03 5.982252564322671634e-02
1.777390000000000100e+03 6.072882250328548448e-02
1.778390000000000100e+03 6.031430951325353340e-02
1.779390000000000100e+03 5.977746347330333693e-02
1.780390000000000100e+03 6.113822945827310923e-02
1.781390000000000100e+03 5.984289479018852637e-02
1.782390000000000100e+03 5.978135535334476447e-02
1.783390000000000100e+03 6.055574553666653870e-02
1.784390000000000100e+03 5.910477714347702610e-02
1.785390000000000100e+03 6.038501331433708541e-02
1.786390000000000100e+03 5.987579367232864769e-02
1.787390000000000100e+03 5.934514669311989621e-02
1.788390000000000100e+03 6.087792559618009081e-02
1.789390000000000100e+03 5.946214255985480396e-02
1.790390000000000100e+03 5.961522032566166085e-02
1.791390000000000100e+03 6.014827435202670797e-02
1.792390000000000100e+03 5.921810488084836704e-02
1.793390000000000100e+03 6.029646514406159646e-02
1.794390000000000100e+03 5.938875574264700780e-02
1.795390000000000100e+03 5.916360600428091643e-02
1.796390000000000100e+03 6.039282065043503206e-02
1.797390000000000100e+03 5.906516946817304964e-02
1.798390000000000100e+03 5.946346422233326351e-02
1.799390000000000100e+03 5.972396919206713478e-02
1.800390000000000100e+03 5.845667381966857673e-02
1.801390000000000100e+03 5.995621978082398690e-02
1.802390000000000100e+03 5.904096109604446002e-02
1.803390000000000100e+03 5.869280911493638536e-02
1.804390000000000100e+03 6.003823503259211186e-02
1.805390000000000100e+03 5.868219702145101996e-02
1.806390000000000100e+03 5.914938169714414190e-02
1.807390000000000100e+03 5.942873291612472270e-02
1.808390000000000100e+03 5.864434827317332316e-02
